,bioguide_id,birthday,chamber,contact_form,crp_id,district,facebook_id,fax,fec_ids,first_name,gender,govtrack_id,icpsr_id,in_office,last_name,leadership_role,lis_id,middle_name,name_suffix,nickname,oc_email,ocd_id,office,other_names,party,phone,senate_class,state,state_name,state_rank,term_end,term_start,thomas_id,title,twitter_id,votesmart_id,website,youtube_id
418,F000450,1943-06-29,house,None,N00026166,5,RepVirginiaFoxx,202-225-2995,[u'H4NC05146'],Virginia,F,400643,20521,True,Foxx,None,,None,None,None,Rep.Foxx@opencongress.org,ocd-division/country:us/state:nc/cd:5,2262 Rayburn House Office Building,,R,202-225-2071,,NC,North Carolina,,2019-01-03,2017-01-03,01791,Rep,VirginiaFoxx,6051,http://foxx.house.gov,repvirginiafoxx
419,F000449,1960-12-27,house,None,N00026631,1,jefffortenberry,202-225-5686,[u'H4NE01064'],Jeff,M,400640,20518,True,Fortenberry,None,,Lane,None,None,Rep.Fortenberry@opencongress.org,ocd-division/country:us/state:ne/cd:1,1514 Longworth House Office Building,,R,202-225-4806,,NE,Nebraska,,2019-01-03,2017-01-03,01793,Rep,JeffFortenberry,41929,https://fortenberry.house.gov,JeffFortenberry
420,F000461,1954-02-25,house,None,N00031545,17,RepBillFlores,202-225-0350,[u'H0TX17104'],Bill,M,412480,21182,True,Flores,None,,None,None,None,Rep.Flores@opencongress.org,ocd-division/country:us/state:tx/cd:17,2440 Rayburn House Office Building,,R,202-225-6105,,TX,Texas,,2019-01-03,2017-01-03,02065,Rep,RepBillFlores,116906,http://flores.house.gov,RepBillFlores
421,F000459,1962-10-11,house,None,N00030815,3,repchuck,202-225-3494,[u'H0TN03254'],Charles,M,412476,21178,True,Fleischmann,None,,J.,None,Chuck,Rep.Fleischmann@opencongress.org,ocd-division/country:us/state:tn/cd:3,2410 Rayburn House Office Building,,R,202-225-3271,,TN,Tennessee,,2019-01-03,2017-01-03,02061,Rep,RepChuck,123456,http://fleischmann.house.gov,repchuck
422,F000444,1962-12-31,senate,https://www.flake.senate.gov/public/index.cfm/contact-jeff,N00009573,None,senatorjeffflake,202-226-4386,"[u'H0AZ01184', u'S2AZ00141']",Jeff,M,400134,20100,True,Flake,None,S358,None,None,None,Sen.Flake@opencongress.org,ocd-division/country:us/state:az,413 Russell Senate Office Building,,R,202-224-4521,1,AZ,Arizona,junior,2019-01-03,2013-01-03,01633,Sen,JeffFlake,28128,http://www.flake.senate.gov/public,flakeoffice
423,F000460,1961-12-12,house,None,N00031672,27,BlakeFarenthold,202-226-1134,[u'H0TX27061'],Blake,M,412482,21184,True,Farenthold,None,,None,None,None,Rep.Farenthold@opencongress.org,ocd-division/country:us/state:tx/cd:27,2331 Rayburn House Office Building,,R,202-225-7742,,TX,Texas,,2019-01-03,2017-01-03,02067,Rep,Farenthold,116919,http://farenthold.house.gov,BlakeFarenthold
424,E000215,1942-12-13,house,None,N00007335,18,RepAnnaEshoo,202-225-8890,[u'H8CA12098'],Anna,F,400124,29312,True,Eshoo,None,,G.,None,None,Rep.Eshoo@opencongress.org,ocd-division/country:us/state:ca/cd:18,241 Cannon House Office Building,,D,202-225-8104,,CA,California,,2019-01-03,2017-01-03,00355,Rep,RepAnnaEshoo,26741,http://eshoo.house.gov,RepAnnaEshoo
425,E000179,1947-02-18,house,None,N00001003,16,RepEliotLEngel,202-225-5513,[u'H8NY19058'],Eliot,M,400122,15603,True,Engel,None,,L.,None,None,Rep.Engel@opencongress.org,ocd-division/country:us/state:ny/cd:16,2462 Rayburn House Office Building,,D,202-225-2464,,NY,New York,,2019-01-03,2017-01-03,00344,Rep,RepEliotEngel,26972,https://engel.house.gov,engel2161
426,E000288,1963-08-04,house,None,N00028257,5,Keith.Ellison,202-225-4886,[u'H6MN05183'],Keith,M,412215,20727,True,Ellison,None,,Maurice,None,None,Rep.Ellison@opencongress.org,ocd-division/country:us/state:mn/cd:5,2263 Rayburn House Office Building,,D,202-225-4755,,MN,Minnesota,,2019-01-03,2017-01-03,01857,Rep,KeithEllison,38982,https://ellison.house.gov,RepKeithEllison
427,D000533,1947-07-21,house,None,N00003209,2,CongressmanDuncan,202-225-6440,[u'H8TN02069'],John,M,400116,15455,True,Duncan,None,,J.,Jr.,Jimmy,Rep.Duncan@opencongress.org,ocd-division/country:us/state:tn/cd:2,2207 Rayburn House Office Building,,R,202-225-5435,,TN,Tennessee,,2019-01-03,2017-01-03,00322,Rep,RepJohnDuncanJr,27069,http://duncan.house.gov,RepJohnDuncan
428,D000615,1966-01-07,house,None,N00030752,3,RepJeffDuncan,202-225-3216,[u'H0SC03077'],Jeff,M,412472,21174,True,Duncan,None,,None,None,None,Rep.Jeffduncan@opencongress.org,ocd-division/country:us/state:sc/cd:3,2229 Rayburn House Office Building,,R,202-225-5301,,SC,South Carolina,,2019-01-03,2017-01-03,02057,Rep,RepJeffDuncan,47967,http://jeffduncan.house.gov,congjeffduncan
429,D000614,1971-10-03,house,None,N00030967,7,RepSeanDuffy,202-225-3240,[u'H0WI07051'],Sean,M,412488,21189,True,Duffy,None,,P.,None,None,Rep.Duffy@opencongress.org,ocd-division/country:us/state:wi/cd:7,2330 Rayburn House Office Building,,R,202-225-3365,,WI,Wisconsin,,2019-01-03,2017-01-03,02072,Rep,RepSeanDuffy,126238,https://duffy.house.gov,RepSeanDuffy
430,D000482,1953-08-05,house,None,N00001373,14,usrepmikedoyle,202-225-3084,[u'H4PA18131'],Michael,M,400114,29561,True,Doyle,None,,F.,Jr.,Mike,Rep.Doyle@opencongress.org,ocd-division/country:us/state:pa/cd:14,239 Cannon House Office Building,,D,202-225-2135,,PA,Pennsylvania,,2019-01-03,2017-01-03,00316,Rep,USRepMikeDoyle,21853,http://doyle.house.gov,CongressmanDoyle
431,D000607,1955-09-28,senate,https://www.donnelly.senate.gov/contact/email-joe,N00026586,None,senatordonnelly,202-225-6798,"[u'H4IN02101', u'S2IN00091']",Joe,M,412205,20717,True,Donnelly,None,S356,None,None,None,Sen.Donnelly@opencongress.org,ocd-division/country:us/state:in,720 Hart Senate Office Building,,D,202-224-4814,1,IN,Indiana,senior,2019-01-03,2013-01-03,01850,Sen,SenDonnelly,34212,http://www.donnelly.senate.gov,sendonnelly
432,D000399,1946-10-06,house,None,N00006023,35,lloyddoggett,202-225-3073,[u'H4TX10028'],Lloyd,M,400111,29571,True,Doggett,None,,A.,None,None,Rep.Doggett@opencongress.org,ocd-division/country:us/state:tx/cd:35,2307 Rayburn House Office Building,,D,202-225-4865,,TX,Texas,,2019-01-03,2017-01-03,00303,Rep,RepLloydDoggett,21689,https://doggett.house.gov,doggett
433,D000600,1961-09-25,house,None,N00025337,25,mdiazbalart,202-225-8576,[u'H2FL25018'],Mario,M,400108,20316,True,Diaz-Balart,None,,None,None,None,Rep.Mariodiazbalart@opencongress.org,ocd-division/country:us/state:fl/cd:25,440 Cannon House Office Building,,R,202-225-4211,,FL,Florida,,2019-01-03,2017-01-03,01717,Rep,MarioDB,24312,http://mariodiazbalart.house.gov,MarioDiazBalart
434,D000610,1966-05-07,house,None,N00031317,22,CongressmanTedDeutch,202-225-5974,[u'H0FL19080'],Theodore,M,412385,20959,True,Deutch,None,,E.,None,None,Rep.Teddeutch@opencongress.org,ocd-division/country:us/state:fl/cd:22,2447 Rayburn House Office Building,,D,202-225-3001,,FL,Florida,,2019-01-03,2017-01-03,01976,Rep,RepTedDeutch,67151,http://teddeutch.house.gov,congressmanteddeutch
435,D000616,1964-02-21,house,None,N00030957,4,ScottDesJarlaisTN04,202-226-5172,[u'H0TN04195'],Scott,M,412477,21179,True,DesJarlais,None,,None,None,None,Rep.Desjarlais@opencongress.org,ocd-division/country:us/state:tn/cd:4,2301 Rayburn House Office Building,,R,202-225-6831,,TN,Tennessee,,2019-01-03,2017-01-03,02062,Rep,DesJarlaisTN04,123473,https://desjarlais.house.gov,ScottDesJarlaisTN04
436,D000604,1960-05-24,house,None,N00026171,15,CongressmanDent,202-226-0778,[u'H4PA15087'],Charles,M,400648,20526,True,Dent,None,,W.,None,None,Rep.Dent@opencongress.org,ocd-division/country:us/state:pa/cd:15,2082 Rayburn House Office Building,,R,202-225-6411,,PA,Pennsylvania,,2019-01-03,2017-01-03,01799,Rep,RepCharlieDent,9121,https://dent.house.gov,CongressmanDent
437,D000612,1967-07-29,house,None,N00031593,10,RepJeffDenham,202-225-3402,[u'H0CA19173'],Jeff,M,412403,21109,True,Denham,None,,None,None,None,Rep.Denham@opencongress.org,ocd-division/country:us/state:ca/cd:10,1730 Longworth House Office Building,,R,202-225-4540,,CA,California,,2019-01-03,2017-01-03,01995,Rep,RepJeffDenham,28769,http://denham.house.gov,repjeffdenham
438,D000216,1943-03-02,house,None,N00000615,3,CongresswomanRosaDeLauro,202-225-4890,[u'H0CT03072'],Rosa,F,400103,29109,True,DeLauro,None,,L.,None,None,Rep.Delauro@opencongress.org,ocd-division/country:us/state:ct/cd:3,2413 Rayburn House Office Building,,D,202-225-3661,,CT,Connecticut,,2019-01-03,2017-01-03,00281,Rep,RosaDeLauro,26788,https://delauro.house.gov,rosadelauro
439,D000197,1957-07-29,house,None,N00006134,1,DianaDeGette,202-225-5657,[u'H6CO01141'],Diana,F,400101,29710,True,DeGette,None,,L.,None,None,Rep.Degette@opencongress.org,ocd-division/country:us/state:co/cd:1,2111 Rayburn House Office Building,,D,202-225-4431,,CO,Colorado,,2019-01-03,2017-01-03,01479,Rep,RepDianaDeGette,561,http://degette.house.gov,RepDianaDeGette
440,D000191,1947-05-27,house,None,N00007781,4,RepPeterDeFazio,None,"[u'H6OR04047', u'S6OR00151']",Peter,M,400100,15410,True,DeFazio,None,,A.,None,None,Rep.Defazio@opencongress.org,ocd-division/country:us/state:or/cd:4,2134 Rayburn House Office Building,,D,202-225-6416,,OR,Oregon,,2019-01-03,2017-01-03,00279,Rep,RepPeterDeFazio,27037,http://defazio.house.gov,PeterDeFazio
441,D000598,1944-04-13,house,None,N00009604,53,RepSusanDavis,202-225-2948,[u'H0CA49055'],Susan,F,400097,20108,True,Davis,None,,A.,None,None,Rep.Susandavis@opencongress.org,ocd-division/country:us/state:ca/cd:53,1214 Longworth House Office Building,,D,202-225-2040,,CA,California,,2019-01-03,2017-01-03,01641,Rep,RepSusanDavis,8168,https://susandavis.house.gov,None
442,D000096,1941-09-06,house,None,N00004884,7,CongressmanDKDavis,202-225-5641,[u'H4IL07037'],Danny,M,400093,29717,True,Davis,None,,K.,None,None,Rep.Davis@opencongress.org,ocd-division/country:us/state:il/cd:7,2159 Rayburn House Office Building,,D,202-225-5006,,IL,Illinois,,2019-01-03,2017-01-03,01477,Rep,RepDannyDavis,233,https://davis.house.gov,dannykdavis07
443,C000984,1951-01-18,house,None,N00001971,7,elijahcummings,202-225-3178,[u'H6MD07160'],Elijah,M,400090,29587,True,Cummings,None,,E.,None,None,Rep.Cummings@opencongress.org,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,,D,202-225-4741,,MD,Maryland,,2019-01-03,2017-01-03,00256,Rep,RepCummings,345,https://cummings.house.gov,ElijahECummings
444,C001048,1956-08-24,house,None,N00009738,7,CongressmanCulberson,202-225-4381,[u'H0TX07055'],John,M,400089,20139,True,Culberson,None,,Abney,None,None,Rep.Culberson@opencongress.org,ocd-division/country:us/state:tx/cd:7,2161 Rayburn House Office Building,,R,202-225-2571,,TX,Texas,,2019-01-03,2017-01-03,01670,Rep,CongCulberson,5488,http://culberson.house.gov,johnculbersontx07
445,C001063,1955-09-19,house,None,N00024978,28,152569121550,202-225-1641,[u'H2TX23082'],Henry,M,400657,20533,True,Cuellar,None,,None,None,None,Rep.Cuellar@opencongress.org,ocd-division/country:us/state:tx/cd:28,2209 Rayburn House Office Building,,D,202-225-1640,,TX,Texas,,2019-01-03,2017-01-03,01807,Rep,RepCuellar,5486,http://cuellar.house.gov,henrycuellar
446,C001038,1962-03-16,house,None,N00001127,14,repjoecrowley,202-225-1909,[u'H8NY07046'],Joseph,M,400087,29925,True,Crowley,None,,None,None,Joe,Rep.Crowley@opencongress.org,ocd-division/country:us/state:ny/cd:14,1035 Longworth House Office Building,,D,202-225-3965,,NY,New York,,2019-01-03,2017-01-03,01604,Rep,RepJoeCrowley,4295,http://crowley.house.gov,RepJoeCrowley
447,C001087,1966-01-22,house,None,N00030770,1,RepRickCrawford,202-225-5602,[u'H0AR01083'],Eric,M,412400,21106,True,Crawford,None,,A.,None,Rick,Rep.Crawford@opencongress.org,ocd-division/country:us/state:ar/cd:1,2422 Rayburn House Office Building,,R,202-225-4076,,AR,Arkansas,,2019-01-03,2017-01-03,01989,Rep,RepRickCrawford,119208,http://crawford.house.gov,RepRickCrawford
448,C000880,1951-05-20,senate,http://www.crapo.senate.gov/contact/email.cfm,N00006267,None,mikecrapo,202-228-1375,"[u'S8ID00027', u'H2ID02034']",Michael,M,300030,29345,True,Crapo,None,S266,D.,None,None,Sen.Crapo@opencongress.org,ocd-division/country:us/state:id,239 Dirksen Senate Office Building,,R,202-224-6142,3,ID,Idaho,senior,2023-01-03,2017-01-03,00250,Sen,MikeCrapo,26830,http://www.crapo.senate.gov,senatorcrapo
449,C001069,1953-04-06,house,None,N00024842,2,joecourtney,202-225-4977,[u'H2CT02112'],Joe,M,412193,20706,True,Courtney,None,,None,None,None,Rep.Courtney@opencongress.org,ocd-division/country:us/state:ct/cd:2,2348 Rayburn House Office Building,,D,202-225-2076,,CT,Connecticut,,2019-01-03,2017-01-03,01836,Rep,RepJoeCourtney,30333,https://courtney.house.gov,repcourtney
450,C001059,1952-04-13,house,None,N00026341,16,RepJimCosta,202-225-9308,[u'H4CA20082'],Jim,M,400618,20501,True,Costa,None,,None,None,None,Rep.Costa@opencongress.org,ocd-division/country:us/state:ca/cd:16,2081 Rayburn House Office Building,,D,202-225-3341,,CA,California,,2019-01-03,2017-01-03,01774,Rep,RepJimCosta,3577,https://costa.house.gov,RepJimCostaCA20
451,C000754,1954-06-19,house,None,N00003132,5,JimCooper,202-226-1035,"[u'H2TN05131', u'H2TN04027', u'S4TN00096']",Jim,M,400081,15019,True,Cooper,None,,None,None,None,Rep.Cooper@opencongress.org,ocd-division/country:us/state:tn/cd:5,1536 Longworth House Office Building,,D,202-225-4311,,TN,Tennessee,,2019-01-03,2017-01-03,00231,Rep,RepJimCooper,48891,http://cooper.house.gov,RepJimCooper
452,C000714,1929-05-16,house,None,N00004029,13,CongressmanConyers,202-225-0072,[u'H6MI01028'],John,M,400080,10713,True,Conyers,None,,None,Jr.,None,Rep.Conyers@opencongress.org,ocd-division/country:us/state:mi/cd:13,2426 Rayburn House Office Building,,D,202-225-5126,,MI,Michigan,,2019-01-03,2017-01-03,00229,Rep,RepJohnConyers,26904,https://conyers.house.gov,JCMI14
453,C001078,1950-03-30,house,None,N00029891,11,CongressmanGerryConnolly,202-225-3071,[u'H8VA11062'],Gerald,M,412272,20952,True,Connolly,None,,E.,None,None,Rep.Connolly@opencongress.org,ocd-division/country:us/state:va/cd:11,2238 Rayburn House Office Building,,D,202-225-1492,,VA,Virginia,,2019-01-03,2017-01-03,01959,Rep,GerryConnolly,95078,https://connolly.house.gov,repconnolly
454,C001062,1948-06-11,house,None,N00026041,11,mike.conaway,202-225-1783,"[u'H4TX19136', u'H3TX19021']",K.,M,400655,20531,True,Conaway,None,,Michael,None,None,Rep.Conaway@opencongress.org,ocd-division/country:us/state:tx/cd:11,2430 Rayburn House Office Building,,R,202-225-3605,,TX,Texas,,2019-01-03,2017-01-03,01805,Rep,ConawayTX11,49935,http://conaway.house.gov,mikeconaway11
455,C001053,1949-04-28,house,None,N00025726,4,TomColeOK04,202-225-3512,[u'H2OK04055'],Tom,M,400077,20344,True,Cole,None,,None,None,None,Rep.Cole@opencongress.org,ocd-division/country:us/state:ok/cd:4,2467 Rayburn House Office Building,,R,202-225-6165,,OK,Oklahoma,,2019-01-03,2017-01-03,01742,Rep,TomColeOK04,46034,https://cole.house.gov,reptomcole
456,C001068,1949-05-24,house,None,N00003225,9,CongressmanSteveCohen,202-225-5663,[u'H6TN09068'],Steve,M,412236,20748,True,Cohen,None,,None,None,None,Rep.Cohen@opencongress.org,ocd-division/country:us/state:tn/cd:9,2404 Rayburn House Office Building,,D,202-225-3265,,TN,Tennessee,,2019-01-03,2017-01-03,01878,Rep,RepCohen,24340,https://cohen.house.gov,repcohen
457,C001077,1955-03-19,house,None,N00024753,6,repmikecoffman,202-226-4623,"[u'H8CO06138', u'H2CO00019']",Mike,M,412271,20906,True,Coffman,None,,None,None,None,Rep.Coffman@opencongress.org,ocd-division/country:us/state:co/cd:6,2443 Rayburn House Office Building,,R,202-225-7882,,CO,Colorado,,2019-01-03,2017-01-03,01912,Rep,RepMikeCoffman,1535,http://coffman.house.gov,CongressmanCoffman
458,C000537,1940-07-21,house,None,N00002408,6,jameseclyburn,202-225-2313,[u'H2SC02042'],James,M,400075,39301,True,Clyburn,None,,E.,None,Jim,Rep.Clyburn@opencongress.org,ocd-division/country:us/state:sc/cd:6,242 Cannon House Office Building,,D,202-225-3315,,SC,South Carolina,,2019-01-03,2017-01-03,00208,Rep,Clyburn,27066,http://clyburn.house.gov,repjamesclyburn
459,C001061,1944-10-26,house,None,N00026790,5,emanuelcleaverii,202-225-4403,[u'H4MO05234'],Emanuel,M,400639,20517,True,Cleaver,None,,None,II,None,Rep.Cleaver@opencongress.org,ocd-division/country:us/state:mo/cd:5,2335 Rayburn House Office Building,,D,202-225-4535,,MO,Missouri,,2019-01-03,2017-01-03,01790,Rep,RepCleaver,39507,http://cleaver.house.gov,repcleaver
460,C001049,1956-07-27,house,None,N00012460,1,109135405838588,202-226-3717,[u'H0MO01066'],Wm.,M,400074,20147,True,Clay,None,,Lacy,Jr.,None,Rep.Lacyclay@opencongress.org,ocd-division/country:us/state:mo/cd:1,2428 Rayburn House Office Building,,D,202-225-2406,,MO,Missouri,,2019-01-03,2017-01-03,01654,Rep,None,8967,https://lacyclay.house.gov,WilliamLacyClay
461,C001067,1964-11-21,house,None,N00026961,9,repyvettedclarke,202-226-0112,[u'H4NY11138'],Yvette,F,412221,20733,True,Clarke,None,,D.,None,None,Rep.Clarke@opencongress.org,ocd-division/country:us/state:ny/cd:9,2058 Rayburn House Office Building,,D,202-225-6231,,NY,New York,,2019-01-03,2017-01-03,01864,Rep,RepYvetteClarke,44741,https://clarke.house.gov,repyvetteclarke
462,C001084,1961-07-15,house,None,N00032019,1,CongressmanDavidCicilline,202-225-3290,[u'H0RI01073'],David,M,412470,21172,True,Cicilline,None,,N.,None,None,Rep.Cicilline@opencongress.org,ocd-division/country:us/state:ri/cd:1,2244 Rayburn House Office Building,,D,202-225-4911,,RI,Rhode Island,,2019-01-03,2017-01-03,02055,Rep,RepCicilline,7349,http://cicilline.house.gov,RepDavidCicilline
463,C001080,1953-07-07,house,None,N00030600,27,RepJudyChu,202-225-5467,[u'H0CA32101'],Judy,F,412379,20955,True,Chu,None,,M.,None,None,Rep.Chu@opencongress.org,ocd-division/country:us/state:ca/cd:27,2423 Rayburn House Office Building,,D,202-225-5464,,CA,California,,2019-01-03,2017-01-03,01970,Rep,RepJudyChu,16539,https://chu.house.gov,RepJudyChu
464,C001076,1967-03-26,house,None,N00028958,3,CongressmanJasonChaffetz,202-225-5629,[u'H8UT03089'],Jason,M,412270,20949,True,Chaffetz,None,,None,None,None,Rep.Chaffetz@opencongress.org,ocd-division/country:us/state:ut/cd:3,2236 Rayburn House Office Building,,R,202-225-7751,,UT,Utah,,2019-01-03,2017-01-03,01956,Rep,JasonInTheHouse,103482,https://chaffetz.house.gov,JasonChaffetz
465,C000266,1953-01-22,house,None,N00003689,1,RepSteveChabot,202-225-3012,[u'H8OH01043'],Steve,M,400071,29550,True,Chabot,None,,J.,None,None,Rep.Chabot@opencongress.org,ocd-division/country:us/state:oh/cd:1,2371 Rayburn House Office Building,,R,202-225-2216,,OH,Ohio,,2019-01-03,2017-01-03,00186,Rep,RepSteveChabot,21790,http://chabot.house.gov,congressmanchabot
466,C001066,1966-08-20,house,None,N00027514,14,USRepKathyCastor,202-225-5652,"[u'H6FL11126', u'H6FL11134']",Kathy,F,412195,20708,True,Castor,None,,None,None,None,Rep.Castor@opencongress.org,ocd-division/country:us/state:fl/cd:14,2052 Rayburn House Office Building,,D,202-225-3376,,FL,Florida,,2019-01-03,2017-01-03,01839,Rep,USRepKCastor,53825,http://castor.house.gov,RepKathyCastor
467,C001075,1957-09-28,senate,https://www.cassidy.senate.gov/contact,N00030245,None,None,202-225-7313,"[u'H8LA00017', u'S4LA00107']",Bill,M,412269,20919,True,Cassidy,None,S373,None,None,None,Sen.Cassidy@opencongress.org,ocd-division/country:us/state:la,520 Hart Senate Office Building,,R,202-224-5824,2,LA,Louisiana,senior,2021-01-03,2015-01-06,01925,Sen,None,69494,http://www.cassidy.senate.gov,SenatorBillCassidy
468,C001051,1941-11-06,house,None,N00025095,31,judgecarter,202-225-5886,[u'H2TX31044'],John,M,400068,20356,True,Carter,None,,R.,None,None,Rep.Carter@opencongress.org,ocd-division/country:us/state:tx/cd:31,2110 Rayburn House Office Building,,R,202-225-3864,,TX,Texas,,2019-01-03,2017-01-03,01752,Rep,JudgeCarter,49296,https://carter.house.gov,repjohncarter
469,C001072,1974-10-16,house,None,N00029513,7,CongressmanAndreCarson,202-225-5633,[u'H8IN07184'],André,M,412258,20757,True,Carson,None,,None,None,None,Rep.Carson@opencongress.org,ocd-division/country:us/state:in/cd:7,2135 Rayburn House Office Building,,D,202-225-4011,,IN,Indiana,,2019-01-03,2017-01-03,01889,Rep,RepAndreCarson,84917,http://carson.house.gov,repandrecarson
470,C001037,1952-01-09,house,None,N00000267,7,RepMichaelCapuano,202-225-9322,"[u'H8MA08071', u'S0MA00117']",Michael,M,400063,29919,True,Capuano,None,,E.,None,None,Rep.Capuano@opencongress.org,ocd-division/country:us/state:ma/cd:7,1414 Longworth House Office Building,,D,202-225-5111,,MA,Massachusetts,,2019-01-03,2017-01-03,01564,Rep,RepMikeCapuano,18883,http://capuano.house.gov,RepMikeCapuano
471,C001047,1953-11-26,senate,https://www.capito.senate.gov/contact/contact-shelley,N00009771,None,senshelley,202-225-7856,"[u'H0WV02138', u'S4WV00159']",Shelley,F,400061,20146,True,Capito,None,S372,Moore,None,None,Sen.Capito@opencongress.org,ocd-division/country:us/state:wv,172 Russell Senate Office Building,,R,202-224-6472,2,WV,West Virginia,junior,2021-01-03,2015-01-06,01676,Sen,SenCapito,11701,https://www.capito.senate.gov,UCbiXdR4XQ3vD9Xp5lfR9QXw
472,C000059,1953-06-08,house,None,N00007099,42,70063393423,202-225-2004,[u'H2CA37023'],Ken,M,400057,29323,True,Calvert,None,,S.,None,None,Rep.Calvert@opencongress.org,ocd-division/country:us/state:ca/cd:42,2205 Rayburn House Office Building,,R,202-225-1986,,CA,California,,2019-01-03,2017-01-03,00165,Rep,KenCalvert,26777,http://calvert.house.gov,RepKenCalvert
473,B001251,1947-04-27,house,None,N00027035,1,congressmangkbutterfield,202-225-3354,[u'H4NC01046'],George,M,400616,20340,True,Butterfield,None,,Kenneth,Jr.,G.K.,Rep.Butterfield@opencongress.org,ocd-division/country:us/state:nc/cd:1,2080 Rayburn House Office Building,,D,202-225-3101,,NC,North Carolina,,2019-01-03,2017-01-03,01761,Rep,GKButterfield,41077,http://butterfield.house.gov,GKBNC01
474,B001135,1955-11-30,senate,https://www.burr.senate.gov/contact/email,N00002221,None,SenatorRichardBurr,202-228-2981,"[u'S4NC00089', u'H2NC05074']",Richard,M,400054,29548,True,Burr,None,S300,M.,None,None,Sen.Burr@opencongress.org,ocd-division/country:us/state:nc,217 Russell Senate Office Building,,R,202-224-3154,3,NC,North Carolina,senior,2023-01-03,2017-01-03,00153,Sen,SenatorBurr,21787,http://www.burr.senate.gov,SenatorRichardBurr
475,B001248,1950-12-23,house,None,N00025219,26,michaelcburgess,202-225-2919,[u'H2TX26093'],Michael,M,400052,20355,True,Burgess,None,,C.,None,None,Rep.Burgess@opencongress.org,ocd-division/country:us/state:tx/cd:26,2336 Rayburn House Office Building,,R,202-225-7772,,TX,Texas,,2019-01-03,2017-01-03,01751,Rep,MichaelCBurgess,50120,http://burgess.house.gov,michaelcburgessmd
476,B001275,1962-05-31,house,None,N00031227,8,RepLarryBucshon,202-225-3284,[u'H0IN08114'],Larry,M,412427,21132,True,Bucshon,None,,None,None,None,Rep.Bucshon@opencongress.org,ocd-division/country:us/state:in/cd:8,1005 Longworth House Office Building,,R,202-225-4636,,IN,Indiana,,2019-01-03,2017-01-03,02018,Rep,RepLarryBucshon,120335,https://bucshon.house.gov,RepLarryBucshon
477,B001260,1951-05-08,house,None,N00027626,16,CongressmanBuchanan,202-226-0828,[u'H6FL13148'],Vern,M,412196,20709,True,Buchanan,None,,None,None,None,Rep.Buchanan@opencongress.org,ocd-division/country:us/state:fl/cd:16,2104 Rayburn House Office Building,,R,202-225-5015,,FL,Florida,,2019-01-03,2017-01-03,01840,Rep,VernBuchanan,66247,https://buchanan.house.gov,vernbuchanan
478,B001274,1954-04-29,house,None,N00030910,5,RepMoBrooks,202-225-4392,[u'H0AL05163'],Mo,M,412395,21193,True,Brooks,None,,None,None,None,Rep.Brooks@opencongress.org,ocd-division/country:us/state:al/cd:5,2400 Rayburn House Office Building,,R,202-225-4801,,AL,Alabama,,2019-01-03,2017-01-03,01987,Rep,RepMoBrooks,121610,https://brooks.house.gov,RepMoBrooks
479,B001227,1945-04-07,house,None,N00001619,1,RepRobertBrady,202-225-0088,[u'H8PA01153'],Robert,M,400047,29777,True,Brady,None,,Alan,None,None,Rep.Brady@opencongress.org,ocd-division/country:us/state:pa/cd:1,2004 Rayburn House Office Building,,D,202-225-4731,,PA,Pennsylvania,,2019-01-03,2017-01-03,01469,Rep,RepBrady,2519,http://brady.house.gov,BradyPA01
480,B000755,1955-04-11,house,None,N00005883,8,kevinbrady,202-225-5524,[u'H6TX08100'],Kevin,M,400046,29760,True,Brady,None,,P.,None,None,Rep.Kevinbrady@opencongress.org,ocd-division/country:us/state:tx/cd:8,1011 Longworth House Office Building,,R,202-225-4901,,TX,Texas,,2019-01-03,2017-01-03,01468,Rep,RepKevinBrady,361,http://kevinbrady.house.gov,KBrady8
481,B001245,1933-05-31,house,None,N00024866,0,madeleine.bordallo,202-226-0341,[u'H2GU00033'],Madeleine,F,400041,,True,Bordallo,None,,Z.,None,None,Rep.Bordallo@opencongress.org,ocd-division/country:us/territory:gu,2441 Rayburn House Office Building,,D,202-225-1188,,GU,Guam,,2019-01-03,2017-01-03,01723,Del,None,1751,https://bordallo.house.gov,None
482,B001236,1950-12-10,senate,https://www.boozman.senate.gov/public/index.cfm/contact,N00013873,None,JohnBoozman,202-228-1371,"[u'H2AR03176', u'S0AR00150']",John,M,400040,20101,True,Boozman,None,S343,None,None,None,Sen.Boozman@opencongress.org,ocd-division/country:us/state:ar,141 Hart Senate Office Building,,R,202-224-4843,3,AR,Arkansas,senior,2023-01-03,2017-01-03,01687,Sen,JohnBoozman,27958,https://www.boozman.senate.gov/public/index.cfm/home,BoozmanPressOffice
483,B000575,1950-01-10,senate,https://www.blunt.senate.gov/public/index.cfm/contact-roy,N00005195,None,SenatorBlunt,202-224-8149,"[u'H6MO07128', u'S0MO00183']",Roy,M,400034,29735,True,Blunt,None,S342,None,None,None,Sen.Blunt@opencongress.org,ocd-division/country:us/state:mo,260 Russell Senate Office Building,,R,202-224-5721,3,MO,Missouri,junior,2023-01-03,2017-01-03,01464,Sen,RoyBlunt,418,http://www.blunt.senate.gov/public,SenatorBlunt
